6.7,-96.087,46.166,71
2.3,-96.343,48.59,97
6.1,-96.336,47.325,140
2.8,-96.368,47.987,185
7.7,-96.63,46.372,28
2.8,-96.728,47.395,140
3.4,-96.347,46.286,240
6.8,-97.113,48.492,158
1.8,-96.545,46.867,137
3.2,-96.796,48.353,99
5.6,-97.053,48.819,97
10.6,-97.114,48.616,158
3.8,-96.821,48.409,158
14.8,-96.438,46.736,137
2.1,-96.773,48.61,158
1.9,-96.37,48.847,97
4.7,-96.223,46.073,139
1.5,-96.668,48.699,158
5.1,-96.47,47.547,138
11.3,-97.014,48.678,158
5.5,-96.784,47.764,185
2.9,-96.449,46.525,137
7.6,-95.694,44.817,248
1.2,-96.481,46.844,137
5.3,-96.629,47.192,208
3.9,-96.688,47.174,208
1.2,-96.708,48.31,99
1.7,-96.192,47.347,208
2.4,-96.558,45.832,139
4.4,-96.796,48.353,99
1.6,-96.481,46.844,137
6.9,-97.068,48.661,158
11.4,-96.843,48.563,158
5.6,-96.364,47.558,138
3.9,-96.475,48.327,99
2.1,-96.535,48.515,158
5.7,-96.272,46.486,28
3.9,-96.168,47.063,208
8.6,-96.308,47.816,185
4.7,-96.481,46.82,137
3.7,-96.037,46.082,71
3.8,-96.075,48.284,107
6.5,-96.227,46.27,240
9.6,-96.584,47.833,185
1.7,-96.665,48.888,97
9.8,-96.256,44.559,248
12.8,-96.325,44.197,284
7.9,-96.421,44.14,284
3.4,-96.111,45.196,249
5.4,-96.384,44.862,136
6.5,-96.131,44.876,136
5.9,-96.32,45.037,136
4,-96.014,45.368,84
8.5,-96.361,44.818,136
6.1,-96.572,45.69,139
4.6,-96.066,45.283,84
5.4,-96.43,45.333,249
4.3,-96.382,45.406,249
6.3,-96.191,45.123,249
10.3,-96.28,45.371,249
12.4,-96.051,45.855,71
7.3,-96.108,44.92,136
17.8,-96.375,45.217,249
8.1,-96.181,44.371,248
5.6,-96.084,45.426,84
4.7,-96.118,45.89,71
1.6,-96.415,44.92,136
1.4,-96.196,44.941,136
7,-96.032,44.251,49
6.3,-96.297,44.772,136
5.5,-96.343,45.269,249
8.6,-96.358,44.583,136
9.2,-96.008,45.585,84
8.3,-96.139,45.554,84
3.9,-96.179,45.272,249
7.4,-96.375,44.951,136
9,-96.414,45.122,249
6.8,-96.098,45.025,136
9,-96.052,44.53,248
5.7,-96.002,45.043,136
8.4,-96.283,44.299,49
7.7,-96.003,44.006,157
6.2,-96.362,45.441,249
4.8,-96.355,45.829,71
12.3,-96.38,44.716,136
5.3,-96.344,45.656,71
5.3,-96.192,45.298,249
11.6,-96.388,45.109,249
4,-96.189,44.806,136
7,-96.362,45.961,139
12,-96.327,45.153,249
6.1,-96.134,44.62,248
7,-88.627,38.135,119
3.4,-89.515,38.117,268
5.7,-88.367,37.778,151
2.6,-88.922,37.679,268
10.3,-89.241,37.114,92
3,-88.364,37.589,128
6.9,-89.119,37.578,268
5.9,-89.246,37.291,10
4.7,-88.391,38.138,119
3.4,-89.181,37.562,92
5.2,-89.336,37.299,213
5,-89.19,37.831,268
4.2,-88.195,37.956,258
4.8,-88.587,37.736,151
4.5,-89.744,37.999,213
5.7,-89.345,37.243,10
4.7,-88.508,37.239,128
7,-89.179,37.207,10
4,-88.598,37.361,128
5,-88.307,37.648,151
5.1,-88.273,38.226,119
7.5,-90.143,38.083,209
4.6,-89.567,38.118,268
6.8,-88.543,37.779,151
5.8,-88.858,37.344,92
5,-88.736,37.766,151
6.5,-88.212,38.06,258
3.8,-89.686,38.001,213
4.9,-89.248,38.188,268
5.4,-88.389,37.953,151
6.4,-89.893,38.069,204
4.9,-89.278,37.425,213
7.1,-88.465,37.649,151
7.3,-88.921,37.301,92
6.6,-88.332,37.891,151
4.5,-89.4,37.541,213
6.5,-88.73,37.422,128
5.8,-89.346,37.632,268
5.1,-88.286,38.014,258
4.5,-89.419,37.736,268
3.6,-88.689,37.28,92
6.4,-89.941,38.099,204
2.5,-88.949,37.791,268
1.7,-88.668,37.162,92
4.3,-89.387,38.092,268
4.4,-89.411,37.861,268
22.4,-89.577,37.766,213
10.2,-89.333,37.192,10
4.5,-88.598,37.361,128
5.6,-88.834,37.326,92
7,-88.121,37.502,128
3.8,-88.842,37.588,151
4.4,-88.818,37.688,151
11.5,-89.169,38.211,268
6.3,-88.434,37.581,128
8.5,-88.413,38.043,151
4.5,-88.296,38.052,119
5.7,-88.484,37.734,151
14.7,-81.286,39.888,72
8.7,-82.095,40.797,106
5.3,-81.611,40.424,273
17.9,-81.636,40.728,273
7.2,-81.868,39.859,199
37,-80.986,39.91,194
11.6,-82.079,39.467,156
5,-81.816,40.312,273
10.9,-82.15,39.846,199
10.1,-81.441,39.763,72
10.4,-81.057,40.561,273
12.5,-81.626,41.252,60
11.9,-82.103,40.844,106
14.1,-81.444,39.897,72
7.4,-82.106,39.911,199
7.8,-81.41,40.05,72
15.4,-81.66,40.86,273
10.8,-81.444,39.715,222
6.3,-82.059,40.024,56
8.5,-81.627,39.961,72
20.8,-81.709,40.618,273
15.1,-82.231,39.225,189
11.3,-81.832,39.78,199
4.4,-82.116,40.756,106
15.1,-81.679,39.352,180
4.5,-82.047,40.184,199
19.4,-81.927,39.446,156
9.2,-82.285,39.097,180
5.9,-81.017,40.652,273
5.9,-81.194,40.321,273
10.9,-81.499,40.877,273
10.3,-80.987,40.089,194
39.1,-80.986,39.91,194
12.4,-81.552,40.31,273
11.8,-81.472,40.379,273
16.2,-81.286,39.888,72
15.1,-80.889,40.71,236
18.5,-81.536,41.172,60
6.1,-81.947,39.214,180
12.2,-80.921,40.136,194
13.5,-80.763,40.958,236
11.8,-81.988,39.841,199
33.1,-80.891,40.367,236
13,-80.939,40.874,144
12.2,-81.665,39.647,199
6.7,-82.046,40.256,199
8,-81.042,40.6,273
11.6,-81.376,39.474,222
10.5,-82.077,40.588,160
27,-81.984,39.128,180
7.4,-81.323,40.161,273
13.3,-81.823,40.674,160
15.9,-80.775,40.023,194
8.1,-80.973,40.296,194
5.6,-81.444,40.175,72
11.2,-81.542,40.918,273
15.9,-81.243,39.568,222
11.7,-81.302,40.53,273
17,-81.76,40.613,273
12,-81.779,39.18,180
11,-80.907,41.079,144
11.8,-81.805,39.505,199
12.5,-81.14,39.767,222
10.2,-81.616,39.374,180
12.2,-80.827,40.71,236
7.5,-81.206,40.876,144
10.3,-81.142,39.796,222
17.7,-80.671,40.525,236
15.9,-80.97,39.705,222
11.1,-80.998,40.204,194
13.9,-81.71,39.38,180
13.5,-80.793,40.614,236
10.9,-81.875,40.545,160
11.7,-80.826,41.079,144
11.3,-82.001,39.746,199
8.6,-82.016,40.361,160
9,-82.034,40.982,160
14.2,-80.829,40.498,236
15.3,-81.41,40.891,273
13.2,-81.867,38.943,180
3.6,-81.191,40.609,273
14.3,-81.996,39.484,156
10.4,-80.827,40.111,194
7.6,-81.723,39.335,180
5.6,-81.62,40.1,72
6.8,-80.838,40.397,236
10.2,-81.084,39.794,222
8.6,-81.687,40.158,72
7.2,-80.784,40.55,236
12.3,-81.562,40.536,273
14.2,-80.822,41.122,144
10.9,-80.549,40.803,236
4.4,-81.191,40.609,273
11.7,-87.986,37.86,170
20.5,-87.648,37.871,105
9.9,-87.294,37.97,179
3.3,-87.718,38.036,170
13.7,-87.954,38.003,170
9.4,-86.621,37.987,179
2,-87.814,38.218,170
12.1,-87.191,37.85,179
6.4,-87.197,37.942,179
1.7,-91.169,45.043,247
0.9,-91.789,45.016,231
2.1,-89.973,45.865,52
3.1,-88.914,45.976,120
1.4,-91.436,45.2,247
8.1,-91.788,45.572,231
3.5,-88.335,44.207,26
8.1,-89.254,45.291,275
3.4,-91.733,45.259,231
2.8,-91.838,45.372,231
2.1,-90.843,45.919,233
4.7,-90.215,45.318,275
1.9,-90.465,45.389,73
2.8,-90.291,45.346,73
3.7,-90.102,45.067,275
3.5,-90.289,45.496,73
3.3,-90.115,45.265,275
3.7,-90.377,45.12,264
10.6,-91.773,45.813,252
3.2,-90.132,45.28,275
2.8,-90.793,45.74,152
23,-90.349,45.485,73
4.3,-90.384,45.252,73
4.2,-90.428,45.177,264
3.9,-90.654,45.167,247
3.3,-90.651,45.154,247
7.8,-90.272,45.351,73
4.5,-90.263,45.391,73
2.5,-91.914,45.228,231
2.9,-90.937,45.704,233
3,-91.514,45.993,103
3.6,-91.702,45.957,103
4.7,-90.386,45.431,73
2.7,-91.024,45.591,233
6.2,-91.607,45.777,231
3.4,-90.303,45.442,73
3.2,-91.729,45.92,103
3.8,-91.649,45.986,103
2.3,-90.471,45.262,247
2.6,-91.418,45.419,233
5.5,-91.426,45.37,233
10.7,-91.687,45.1,231
3.2,-91.986,45.729,252
2.4,-90.323,45.361,73
3.2,-90.954,45.297,73
2.1,-91.234,45.464,233
3.5,-91.116,45.456,152
11.6,-91.789,45.22,231
7.3,-91.937,45.144,231
3.6,-91.694,45.126,231
2.3,-91.196,45.334,152
6.2,-91.24,46.456,167
3.3,-91.287,46.811,223
5.2,-91.227,46.455,167
2.1,-90.398,46.343,167
2.5,-90.438,46.289,167
4.2,-90.576,46.245,167
5.4,-90.711,46.308,167
4.8,-91.642,46.675,223
4.8,-90.956,46.897,223
4.1,-91.736,46.014,103
1.7,-91.687,46.007,103
1.5,-91.625,46.014,103
2.1,-90.731,46.421,167
4.8,-91.41,46.603,223
3.2,-91.404,46.322,252
2.9,-90.83,46.921,223
1.4,-91.238,46.777,223
1.7,-91.128,46.845,223
0.7,-91.378,46.317,252
1.5,-90.118,46.329,167
3.2,-91.111,46.429,167
0.9,-91.068,46.552,223
1.3,-91.233,46.78,223
1.3,-91.09,46.851,223
1.4,-91.277,46.788,223
2.5,-91.572,46.571,223
8.2,-91.384,46.651,223
3,-90.963,46.34,167
4.2,-91.474,46.632,223
2.6,-90.941,46.412,167
2.8,-90.847,46.428,167
3.8,-90.842,46.491,167
1.3,-91.108,46.382,167
1.3,-90.922,46.635,223
1.7,-91.188,46.428,167
2.8,-91.433,46.313,252
1.3,-91.48,46.291,252
3.9,-91.27,46.463,167
2.7,-91.467,46.148,103
2.3,-91.189,46.381,167
1.2,-91.082,46.353,167
2,-90.676,46.113,233
3.2,-90.557,46.096,233
1.9,-91.322,46.198,103
3,-90.663,46.049,233
1,-90.608,46.016,152
1,-90.505,46.146,233
2.2,-90.592,46.23,167
3.7,-91.223,46.453,167
4.4,-91.46,46.708,223
7.3,-91.215,46.203,103
2.5,-90.4,46.338,167
3,-90.869,46.421,167
2.3,-90.405,46.345,167
3.2,-90.893,46.423,167
3.4,-90.651,46.319,167
2.4,-90.838,46.268,167
2.5,-90.704,46.29,167
4.8,-91.416,46.603,223
5.4,-90.626,46.195,167
3.6,-90.549,46.116,233
5.5,-91.061,46.413,167
2.2,-90.627,46.259,167
2.7,-90.852,46.23,167
3.6,-90.707,46.291,167
2.4,-91.082,46.246,103
3.3,-90.361,45.683,52
2.2,-90.573,45.457,73
3,-90.245,45.751,52
2,-90.723,45.846,152
2,-90.611,45.266,247
1.9,-90.141,45.904,52
2.1,-90.486,45.924,152
4.7,-90.386,45.723,52
2.6,-90.622,45.841,152
3.1,-90.662,45.955,152
2.9,-90.548,45.935,152
2.1,-90.422,45.912,52
2,-90.598,45.85,152
1.7,-90.295,45.946,52
2.4,-90.055,45.553,262
2.2,-90.504,45.448,73
1.9,-90.273,45.759,52
2.7,-90.024,45.674,262
5.2,-90.487,45.193,264
4.3,-90.548,45.19,264
3.2,-91.127,45.812,233
3.6,-91.159,45.789,233
4.2,-90.566,45.12,264
4.8,-91.101,45.804,233
3.2,-91.072,45.872,233
2.8,-90.411,45.088,264
5.1,-90.327,45.228,264
3.4,-90.525,45.218,264
3.5,-91.237,45.77,233
3.6,-90.659,45.181,247
2.3,-90.654,45.855,152
3.9,-91.069,45.837,233
6.8,-90.579,45.11,264
3.7,-90.324,45.142,264
9.1,-90.486,45.161,264
4.8,-90.266,45.119,264
4.4,-90.125,45.238,275
3.3,-91.139,45.976,233
2.3,-91.047,45.769,233
3.5,-91.064,45.825,233
4.8,-91.096,46.125,233
3.3,-90.978,46.102,233
2.3,-90.582,46.597,167
2.3,-91.458,46.146,103
1.2,-90.839,46.154,233
5.9,-90.854,46.151,233
2.9,-90.763,46.011,233
6.4,-90.974,46.553,223
4.9,-90.786,46.608,223
3.3,-90.527,46.003,152
2.9,-90.424,46.076,152
3.5,-91.034,46.135,233
8.6,-91.234,46.042,233
9,-91.132,46.119,233
2.6,-90.967,46.589,223
5.7,-91.234,46.197,103
2.9,-91.011,46.529,223
2.1,-90.625,46.179,233
7,-91.043,46.135,233
3,-90.276,46.001,52
1.3,-90.486,46.201,233
3.1,-91.051,46.469,167
2.5,-90.421,46.139,233
2.7,-91.05,46.474,167
3.5,-90.348,46.053,152
6.2,-91.107,46.263,103
2.4,-91.176,46.415,167
4.1,-90.52,46.177,233
4.6,-91.655,46.004,103
3.5,-91.572,46.549,223
12.1,-91.162,46.001,233
5.3,-91.425,46.047,103
4.8,-90.486,46.125,233
3.2,-91.049,46.429,167
3.5,-90.959,46.701,223
4,-90.719,46.015,233
1,-90.564,46.588,167
2.3,-90.882,46.113,233
2.3,-90.512,45.552,73
5.3,-91.226,45.168,247
3.9,-91.9,45.976,103
5,-91.68,45.893,103
8.5,-91.033,45.915,233
5.7,-91.104,45.671,233
6.3,-91.013,45.247,247
2.8,-90.761,45.653,52
5.2,-91.725,45.593,231
4.5,-90.117,45.226,275
3.8,-90.962,45.855,233
2,-90.956,45.547,152
5.8,-90.946,45.016,80
4.4,-90.69,45.515,73
4.7,-91.475,45.568,231
7.5,-90.903,45.234,247
3.7,-91.078,45.966,233
2.9,-91.578,45.357,231
5.8,-91.533,45.579,231
6.5,-91.016,45.908,233
6.9,-91.498,45.123,247
2.4,-90.707,45.521,73
4.5,-91.397,45.579,233
7.3,-91.151,45.482,233
3.9,-91.433,45.582,231
5,-90.126,45.267,275
2.8,-91.28,45.508,233
5.5,-90.972,45.681,233
5.1,-91.916,45.531,231
2.3,-90.709,45.002,80
4.9,-91.154,45.559,233
5.2,-90.641,45.075,264
4.2,-91.267,45.762,233
4.4,-91.027,45.569,233
2.8,-91.599,45.505,231
2.6,-90.481,45.002,264
10,-91.367,45.434,233
5.4,-90.663,45.074,264
5.9,-91.321,45.262,233
4.1,-90.127,45.196,275
2.8,-90.598,46.476,167
6.9,-90.68,46.442,167
8.9,-91.178,46.527,223
11.8,-90.95,46.27,167
3,-90.674,46.366,167
2.9,-90.618,46.484,167
6.4,-91.609,46.703,223
4.6,-90.838,46.362,167
5.1,-91.477,46.706,223
3.8,-90.68,46.481,167
2.9,-90.705,46.568,167
2.6,-90.057,46.165,152
5.5,-90.634,46.332,167
4.9,-90.715,46.608,223
3.5,-91.331,46.762,223
3.3,-90.35,46.494,167
5.9,-90.178,46.383,167
3.2,-90.54,46.58,167
4.1,-90.402,46.476,167
5.2,-91.926,46.388,252
2.6,-90.5,46.418,167
7.3,-90.781,46.511,167
2.3,-90.408,46.385,167
3.4,-90.755,46.517,167
4.4,-90.627,46.37,167
3.4,-90.89,46.754,223
4.7,-90.012,46.253,152
2.5,-90.292,46.128,152
5.8,-91.893,46.909,33
5.3,-90.971,46.594,223
5.3,-90.907,46.727,223
3.6,-90.782,46.234,167
3.4,-90.548,46.582,167
3.7,-90.514,46.457,167
3.2,-90.588,46.393,167
3.3,-90.94,46.614,223
4.6,-91.023,46.479,167
2.8,-91.861,46.494,223
4.4,-91.677,46.439,223
3.6,-90.466,46.491,167
5.8,-90.163,46.191,152
4.2,-91.975,46.057,103
7.6,-90.388,46.009,152
5.6,-91.637,46.016,103
7.7,-90.236,46.136,152
5.8,-90.86,46.07,233
3.8,-91.928,46.388,252
11.4,-91.959,46.258,252
4.5,-91.976,46.236,252
3.8,-90.06,46.358,110
5.7,-91.807,46.954,33
4,-91.807,46.502,223
4.4,-90.235,46.578,167
3.5,-90.245,46.332,167
6.6,-91.783,46.984,33
3.8,-91.942,46.938,33
3,-90.287,46.604,110
4.1,-90.439,46.559,167
5,-91.79,46.98,33
9.2,-91.943,46.928,33
4.6,-90.071,46.561,110
3.4,-90.247,46.335,167
4.6,-90.045,46.42,110
4,-90.218,46.628,110
3.4,-90.195,46.579,167
4.7,-90.05,46.535,110
7.7,-90.132,46.187,152
4.1,-90.458,46.566,167
4.8,-91.82,46.952,33
6.7,-91.921,46.889,33
3.8,-91.987,46.384,252
3.8,-90.197,46.383,167
4.1,-91.921,46.972,33
4,-91.803,46.597,223
3.5,-90.277,46.502,167
2.7,-91.099,45.43,152
4.9,-91.039,45.388,73
3.1,-91.2,45.342,152
4.2,-90.812,45.255,73
6.4,-90.955,45.259,247
3.7,-90.896,45.305,73
5.6,-90.935,45.299,73
8.4,-90.854,45.252,247
2.8,-90.828,45.298,73
4.6,-90.79,45.45,73
3.1,-90.956,45.452,73
2.4,-90.816,45.352,73
3.4,-90.822,45.388,73
2.2,-90.821,45.421,73
2.9,-90.753,45.356,73
3.6,-90.88,45.251,247
3.2,-90.759,45.347,73
3.7,-90.964,45.395,73
3.1,-90.822,45.398,73
2.1,-90.817,45.453,73
2.7,-90.822,45.407,73
2.6,-90.852,45.447,73
4.7,-90.793,45.252,247
3.1,-90.822,45.408,73
8.2,-90.981,45.466,233
2.3,-90.831,45.306,73
3.1,-90.451,45.247,247
3.2,-90.8,45.154,247
3.2,-90.429,45.178,264
3.4,-90.516,45.218,264
4.9,-90.361,45.104,264
3.2,-91.593,45.995,103
8.5,-91.496,45.976,103
3.5,-90.796,45.167,247
2.6,-90.494,45.089,264
4.5,-90.815,45.165,247
3,-90.595,45.703,52
4.8,-90.262,45.222,264
5.3,-90.364,45.215,264
4.6,-90.414,45.88,52
3,-91.452,45.802,233
3.1,-90.431,45.171,264
4.5,-90.354,45.113,264
3,-90.636,45.228,247
4.2,-90.331,45.213,264
3,-90.534,45.07,264
4.1,-90.638,45.035,264
2.4,-90.418,45.14,264
3.8,-90.283,45.555,73
2.6,-91.146,45.793,233
3.1,-90.226,45.664,52
3.9,-90.446,45.801,52
6.3,-90.389,45.629,73
6,-90.6,45.739,52
1.9,-90.263,45.722,52
1.6,-90.352,45.986,152
1.9,-91.154,45.712,233
1.8,-90.289,45.738,52
2.9,-90.692,45.709,52
2.8,-90.203,45.927,52
2.7,-90.718,45.413,73
3.1,-90.458,45.844,52
2.9,-90.588,45.208,247
6.5,-91.514,45.841,233
4,-90.617,45.449,73
2.4,-90.54,45.147,264
3.6,-90.241,45.2,264
2.6,-90.562,45.683,52
5.8,-90.258,45.058,275
3.7,-90.984,45.147,247
3.4,-90.574,45.466,73
3,-90.52,45.325,247
1.6,-90.328,45.861,52
3.5,-90.632,45.397,73
1.4,-90.084,45.857,52
2.7,-90.155,45.919,52
1.8,-90.149,45.564,73
2.7,-90.519,45.882,152
3.1,-90.477,45.695,52
2.9,-90.72,45.604,52
6.7,-88.084,38.185,258
7.4,-88.918,37.548,151
7.9,-87.833,38.113,170
3.3,-88.146,37.73,128
6.9,-88.541,38.235,119
4.8,-89.795,38.191,204
5.2,-88.628,37.601,151
4.3,-89.297,37.733,268
2.2,-88.332,41.308,112
1.9,-91.492,40.12,219
12,-90.941,40.45,172
4.1,-87.583,41.03,257
2.6,-89.976,39.305,101
8.3,-89.789,39.777,98
7.1,-89.103,39.085,216
10.1,-89.334,39.483,146
5.4,-88.196,39.617,200
7.2,-85.841,41.455,286
5,-89.853,40.602,196
10.4,-86.148,38.037,230
4.8,-91.268,40.185,219
10.2,-90.27,40.641,226
12.9,-88.333,38.649,258
7.7,-87.958,41.046,257
3.7,-86.29,41.316,281
6.4,-84.856,41.702,286
3.3,-87.522,39.041,243
2.5,-89.372,40.072,229
5,-89.35,40.35,229
6.5,-90.047,39.867,263
7.7,-88.739,42.277,162
2.8,-88.626,41.543,127
3.8,-90.407,40.17,196
9.9,-88.657,38.437,119
1.7,-88.056,38.673,258
6.1,-86.641,41.408,281
3.9,-90.166,42.144,193
4.1,-84.949,41.463,124
8.6,-91.089,39.922,263
3.4,-90.361,39.946,263
8,-89.746,42.387,228
3.1,-88.983,42.435,260
8.4,-87.986,38.458,170
11.8,-89.938,38.667,209
6.1,-89.366,38.211,268
5.8,-88.594,38.937,258
29.3,-87.392,40.979,257
2.2,-87.374,41.036,281
4,-86.156,41.514,281
15.3,-90.087,41.374,142
5.6,-85.291,41.613,286
2.3,-87.6,39.825,243
7.7,-89.165,40.385,229
2.8,-90.663,39.982,172
3.3,-88.794,42.364,162
15.7,-90.166,38.525,209
4.4,-88.817,41.534,127
3.5,-89.036,38.934,216
8.7,-87.921,41.164,281
8.7,-87.419,41.421,46
11.5,-86.931,41.049,235
3.4,-87.594,40.476,186
6.6,-90.306,41.141,269
5.2,-90.319,41.457,142
13.4,-84.849,40.6,202
4.3,-89.37,42.083,260
23.5,-90.641,38.969,238
2.9,-90.843,40.245,172
4.8,-89.92,38.471,204
11.7,-88.926,38.343,268
14,-88.567,38.372,119
5.3,-86.935,40.897,235
8.8,-88.918,39.558,146
4.9,-88.72,39.058,258
5.5,-87.922,40.8,257
8.3,-86.389,39.352,277
7,-85.472,40.286,277
4.9,-86.326,38.556,244
5,-91.168,40.441,172
12.1,-89.035,38.358,268
10.2,-88.35,38.458,258
9.3,-87.696,41.16,281
3.3,-88.909,39.223,200
17,-90.066,41.806,102
8.8,-86.95,39.045,214
36.5,-85.749,38.477,164
2.4,-88.587,42.255,162
4.6,-90.222,38.987,38
12.7,-87.7,38.541,170
3.3,-86.824,38.684,244
6.8,-86.261,38.16,230
18.2,-89.72,38.456,204
4.7,-86.499,41.545,281
4.3,-86.174,41.336,281
5.9,-88.901,39.705,183
6.1,-88.589,39.85,200
3.9,-85.52,38.593,164
4.7,-84.934,40.106,277
8.3,-90.275,39.654,263
2.3,-88.504,42.433,162
6.1,-87.587,38.674,243
9.6,-86.466,38.161,230
3.1,-90.576,40.055,172
7,-89.436,38.423,216
2.1,-88.659,38.834,258
9.4,-86.506,41.054,235
7.9,-89.252,39.719,183
5.6,-88.708,39.85,200
10.1,-88.477,40.862,168
11.8,-89.173,42.219,260
8.9,-88.641,42.446,162
5,-88.877,41.749,127
2.1,-91.272,39.956,238
3.4,-88.518,38.847,258
4.4,-87.503,41.472,34
6.7,-87.297,41.316,281
15.9,-85.721,41.459,286
3.2,-87.757,39.472,243
10.6,-87.732,39.632,243
10.2,-86.419,39.164,244
10.2,-88.003,40.524,257
5.1,-89.425,42.462,50
17.7,-90.709,40.356,172
4.4,-90.643,40.168,172
9.8,-88.272,38.358,258
7.2,-87.194,41.551,46
4.8,-86.286,41.318,281
5,-85.27,39.104,176
8.5,-87.793,39.698,243
7.5,-90.312,42.337,193
9.2,-85.966,38.374,230
8.7,-84.848,40.552,202
7.9,-90.326,39.936,263
5.6,-89.9,42.152,193
5.5,-90.26,38.312,209
24.3,-87.707,38.719,270
11.5,-88.052,38.919,270
10.1,-87.866,40.902,257
17.1,-90.046,42.059,193
7.6,-84.949,41.463,124
4.7,-87.7,39.063,243
15.4,-86.332,39.102,244
5.6,-85.924,38.848,143
12.4,-90.322,39.088,263
5.6,-90.815,40.124,172
3.2,-88.668,38.61,119
11.5,-87.97,41.872,187
7.3,-86.74,41.229,281
11.6,-89.819,40.461,196
5.7,-89.573,40.929,234
7.3,-85.313,40.121,277
9.7,-88.82,40.267,229
3.4,-90.888,39.435,238
22.7,-87.822,38.417,170
2.6,-88.835,38.915,216
3.9,-88.719,38.307,119
33.6,-87.745,41.355,281
14,-84.871,39.27,192
5.8,-89.865,39.881,98
5.6,-90.264,42.562,193
10.6,-86.523,39.108,244
8.3,-89.353,40.84,234
11.3,-88.159,40.626,257
13.4,-90.704,39.219,238
7.4,-90.386,39.555,263
19.8,-89.775,38.525,204
3.4,-88.66,39.451,200
5.7,-85.846,38.863,143
10,-88.606,40.708,168
6.9,-90.041,39.299,101
9.2,-90.179,39.801,263
2.5,-87.981,42.399,187
2.5,-90.063,38.195,204
15.4,-87.767,38.436,170
5.4,-86.439,38.673,244
13.2,-88.077,41.968,187
16.5,-89.372,38.343,216
3.7,-88.537,38.643,258
14.7,-87.993,41.94,187
7.9,-86.856,41.426,281
10,-85.62,39.176,64
2.6,-90.166,42.144,193
4.9,-85.5,41.414,286
6.3,-85.531,40.121,277
7.8,-88.928,40.154,229
2.5,-90.929,39.699,238
4.6,-89.238,42.073,260
6.7,-89.194,42.387,228
11.4,-87.583,38.769,270
5.6,-89.191,41.302,234
12.8,-90.258,40.75,226
4.6,-86.177,41.592,286
8.9,-88.099,39.938,270
5.9,-87.703,39.244,243
8.2,-85.488,38.953,143
11.4,-85.066,40.547,202
4.9,-89.945,40.546,196
9.3,-88.74,40.575,148
5,-89.023,42.273,260
8.2,-88.17,42.164,201
5.2,-89.385,41.398,234
10.5,-90.199,40.525,226
7.4,-89.594,39.946,98
4.1,-90.341,41.209,269
4.1,-84.85,41.401,124
7.5,-86.972,39.181,153
9.1,-84.888,39.27,192
7,-85.295,40.453,70
21.2,-89.79,40.94,226
9.4,-89.748,40.646,196
6.6,-88.453,40.986,112
6.4,-89.474,42.295,228
11.9,-89.826,41.204,226
5.5,-89.213,41.925,260
13.1,-88.917,39.31,200
3.6,-90.489,41.254,269
7,-87.297,39.167,243
11,-88.764,40.435,229
11,-88.34,40.899,168
9,-88.146,42.091,201
2.9,-90.621,40.955,269
7.3,-90.14,40.805,226
3.6,-89.315,38.118,268
7.3,-86.255,41.724,286
11.8,-89.588,39.803,146
6.5,-89.516,39.685,146
5.5,-89.1,39.602,146
3.1,-90.926,41.165,269
7.6,-90.647,41.135,269
9.7,-86.539,39.215,214
2.6,-85.777,38.878,143
17.6,-84.967,40.251,70
12.3,-89.579,40.055,229
6,-89.335,40.26,229
8.2,-87.823,42.515,14
4.9,-89.727,42.177,228
13.1,-89.726,41.303,142
11.4,-89.986,38.891,209
38.9,-87.084,41.26,281
6.3,-89.589,39.457,146
4.9,-88.657,39.565,200
2.3,-86.938,39.352,153
14.9,-85.284,40.569,22
4.3,-88.282,40.589,186
11.3,-87.79,42.121,34
8.3,-89.405,42.174,260
6.1,-90.487,40.81,226
4.6,-85.373,41.25,68
6.5,-85.491,38.854,143
11.5,-85.618,40.286,277
6.5,-89.657,40.915,196
5.5,-90.374,39.343,263
13.8,-86.131,38.862,64
9,-89.33,38.465,216
6.6,-88.775,39.909,183
9.9,-85.349,38.759,164
12.6,-89.391,40.55,148
6.1,-88.9,40.283,229
10.9,-90.206,38.495,209
6.7,-90.038,38.597,209
8,-86.407,38.825,244
9.7,-89.106,41.407,234
5.2,-88.73,38.974,258
4.6,-90.697,41.406,102
5.7,-85.162,41.169,124
3.3,-87.923,39.694,270
14.5,-91.224,39.685,238
7.3,-91.296,39.788,238
16,-86.408,38.825,244
10.8,-88.474,41.605,127
4.7,-89.415,39.32,90
4.7,-91.043,40.076,219
10.8,-89.426,38.187,268
5,-87.392,40.979,257
6.1,-85.932,41.659,286
1.6,-85.293,41.734,286
14.9,-86.045,39.059,64
8.2,-89.08,40.532,229
12.4,-89.053,40.876,234
10,-88.598,40.325,229
4.7,-90.402,39.268,101
6.4,-89.54,41.46,234
4.2,-89.34,41.686,142
4.7,-88.419,40.686,168
6.5,-89.95,38.672,209
5,-87.971,40.317,186
6,-87.642,40.573,257
3.2,-90.51,41.079,269
8.3,-84.912,41.026,212
2.8,-89.607,40.18,229
15,-89.085,40.973,234
12.9,-89.039,40.383,229
6.9,-88.43,40.716,168
4.7,-90.552,39.105,263
4.4,-89.059,42.078,162
7.2,-86.998,38.754,214
22.2,-89.737,41.057,226
8.1,-89.141,41.551,234
7.7,-88.509,41.043,112
4.3,-84.953,41.256,124
4.2,-89.506,40.739,234
6.9,-88.803,40.103,183
9.7,-88.517,40.457,183
